drift_type,severity,severity_value,eod,dpd,ece,model,task,replication
concept,0,1.5,0.11660196629631292,0.000620943696867049,0.45832748882312974,logistic_regression,readmit_30,3
concept,0,1.5,0.006499784332098822,0.00441197787900411,0.023291612057499408,xgboost,readmit_30,3
concept,0,1.5,0.0,0.0,0.11901741216687903,mlp,readmit_30,3
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,3
concept,0,1.5,0.1990819987252806,0.04106057755864101,0.11491524961538839,xgboost,extended_stay,3
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,3
concept,0,1.5,0.07472294625165463,2.7204756180565504e-05,0.4578801839913086,logistic_regression,med_change,3
concept,0,1.5,0.46329784361946,0.02399930506992587,0.4436437740693635,xgboost,med_change,3
concept,0,1.5,0.018596001859600187,0.0040638737107977965,0.5367094837405736,mlp,med_change,3
concept,1,2.0,0.14402642348637373,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,3
concept,1,2.0,0.0058755411682655,0.00441197787900411,0.02593872981759132,xgboost,readmit_30,3
concept,1,2.0,0.0,0.0,0.13519662809718394,mlp,readmit_30,3
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,3
concept,1,2.0,0.1718243991134693,0.04106057755864101,0.10794980893924978,xgboost,extended_stay,3
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,3
concept,1,2.0,0.08273628941365639,2.7204756180565504e-05,0.5250861578556523,logistic_regression,med_change,3
concept,1,2.0,0.47758664266042017,0.02399930506992587,0.45778691580816966,xgboost,med_change,3
concept,1,2.0,0.01774819744869662,0.0040638737107977965,0.605818873168456,mlp,med_change,3
concept,2,3.0,0.1752644017409345,0.000620943696867049,0.408545285960653,logistic_regression,readmit_30,3
concept,2,3.0,0.006148877696149198,0.00441197787900411,0.05462265508108381,xgboost,readmit_30,3
concept,2,3.0,0.0,0.0,0.17211842855352077,mlp,readmit_30,3
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,3
concept,2,3.0,0.18660690072386676,0.04106057755864101,0.17631386445548944,xgboost,extended_stay,3
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,3
concept,2,3.0,0.0934792787633367,2.7204756180565504e-05,0.6623029472464955,logistic_regression,med_change,3
concept,2,3.0,0.4969174946949158,0.02399930506992587,0.48409181389512584,xgboost,med_change,3
concept,2,3.0,0.022603978300180832,0.0040638737107977965,0.7480672259129405,mlp,med_change,3
covariate,0,0.5,0.25284727955927044,0.2462158121629131,0.6054092563904759,logistic_regression,readmit_30,4
covariate,0,0.5,0.020419680878354114,0.00482682956952475,0.027665128010705507,xgboost,readmit_30,4
covariate,0,0.5,0.0,0.0,0.10496384922169126,mlp,readmit_30,4
covariate,0,0.5,0.0,0.0,0.7044181543190193,logistic_regression,extended_stay,4
covariate,0,0.5,0.12453345015332618,0.10579692088566517,0.11224980775967745,xgboost,extended_stay,4
covariate,0,0.5,0.0,0.0,0.7044179543055782,mlp,extended_stay,4
covariate,0,0.5,0.09848302690205826,0.052451534094680244,0.313562509153226,logistic_regression,med_change,4
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004407481743408001,xgboost,med_change,4
covariate,0,0.5,0.01217258588711544,0.006345558008661311,0.45299390474829637,mlp,med_change,4
covariate,1,1.0,0.3354225069910409,0.3242079299807932,0.7096909917299685,logistic_regression,readmit_30,4
covariate,1,1.0,0.029782976758503922,0.010219901546293054,0.08063005661103913,xgboost,readmit_30,4
covariate,1,1.0,0.0,0.0,0.10878209164507381,mlp,readmit_30,4
covariate,1,1.0,0.0,0.0,0.7044181705014132,logistic_regression,extended_stay,4
covariate,1,1.0,0.32609155998522077,0.31654157967014973,0.2672917186360813,xgboost,extended_stay,4
covariate,1,1.0,0.0,0.0,0.7044181701840033,mlp,extended_stay,4
covariate,1,1.0,0.24275520605795833,0.12567285747157303,0.23869293060079896,logistic_regression,med_change,4
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004489264415132353,xgboost,med_change,4
covariate,1,1.0,0.013895238772559017,0.00717526138970259,0.451419361591598,mlp,med_change,4
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7830126187656743,logistic_regression,readmit_30,4
covariate,2,1.5,0.03727361346262378,0.015820399368321678,0.10041074133641344,xgboost,readmit_30,4
covariate,2,1.5,0.0,0.0,0.11012230003155302,mlp,readmit_30,4
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,4
covariate,2,1.5,0.550178721351534,0.5052990988570404,0.39980689205462644,xgboost,extended_stay,4
covariate,2,1.5,0.0,0.0,0.7044181705035766,mlp,extended_stay,4
covariate,2,1.5,0.44086028788397036,0.23311944531641848,0.14861397675897567,logistic_regression,med_change,4
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004455089696590843,xgboost,med_change,4
covariate,2,1.5,0.016909881322085294,0.008627242306524825,0.4500777407033829,mlp,med_change,4
label,0,0.15,0.027700411148373405,0.000620943696867049,0.4357180716897549,logistic_regression,readmit_30,4
label,0,0.15,0.013480740446010723,0.00441197787900411,0.03470273238479832,xgboost,readmit_30,4
label,0,0.15,0.0,0.0,0.13452686278311282,mlp,readmit_30,4
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,4
label,0,0.15,0.07360005789064261,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,4
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,4
label,0,0.15,0.07220602071379702,2.7204756180565504e-05,0.12798733775459067,logistic_regression,med_change,4
label,0,0.15,0.38848218643240606,0.02399930506992587,0.3302806853694392,xgboost,med_change,4
label,0,0.15,0.01368080065403907,0.0040638737107977965,0.13468000360119425,mlp,med_change,4
label,1,0.2,0.04637261031849782,0.000620943696867049,0.3857284429820179,logistic_regression,readmit_30,4
label,1,0.2,0.00725667405596923,0.00441197787900411,0.07862489451371248,xgboost,readmit_30,4
label,1,0.2,0.0,0.0,0.184652636480149,mlp,readmit_30,4
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,4
label,1,0.2,0.06910489883116822,0.04106057755864101,0.09995467460188251,xgboost,extended_stay,4
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,4
label,1,0.2,0.06488436422238926,2.7204756180565504e-05,0.15752019278067003,logistic_regression,med_change,4
label,1,0.2,0.3502722323049002,0.02399930506992587,0.28025340576387836,xgboost,med_change,4
label,1,0.2,0.010370754472387866,0.0040638737107977965,0.1821729370865929,mlp,med_change,4
label,2,0.25,0.06670456052596674,0.000620943696867049,0.33573881427428093,logistic_regression,readmit_30,4
label,2,0.25,0.006011860777960933,0.00441197787900411,0.12329016994778433,xgboost,readmit_30,4
label,2,0.25,0.0,0.0,0.23450612019858677,mlp,readmit_30,4
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,4
label,2,0.25,0.07055718098884456,0.04106057755864101,0.05582968603291839,xgboost,extended_stay,4
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,4
label,2,0.25,0.060181889581407806,2.7204756180565504e-05,0.1925767619599842,logistic_regression,med_change,4
label,2,0.25,0.3069690265486726,0.02399930506992587,0.23026377705614137,xgboost,med_change,4
label,2,0.25,0.008849557522123894,0.0040638737107977965,0.22884375227016474,mlp,med_change,4
concept,0,1.5,0.09380066336471682,0.000620943696867049,0.4583274888231297,logistic_regression,readmit_30,4
concept,0,1.5,0.013014442312554848,0.00441197787900411,0.02412131543854069,xgboost,readmit_30,4
concept,0,1.5,0.0,0.0,0.1169431537142758,mlp,readmit_30,4
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,4
concept,0,1.5,0.19847149811477993,0.04106057755864101,0.11450039792486778,xgboost,extended_stay,4
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,4
concept,0,1.5,0.07809373276850856,2.7204756180565504e-05,0.4591247390628706,logistic_regression,med_change,4
concept,0,1.5,0.47003941665316784,0.02399930506992587,0.45127647871692855,xgboost,med_change,4
concept,0,1.5,0.02092050209205021,0.0040638737107977965,0.5387837421931768,mlp,med_change,4
concept,1,2.0,0.12673535720395301,0.000620943696867049,0.4417334212023042,logistic_regression,readmit_30,4
concept,1,2.0,0.010198307738870687,0.00441197787900411,0.02510902643655005,xgboost,readmit_30,4
concept,1,2.0,0.0,0.0,0.1351966280971839,mlp,readmit_30,4
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,4
concept,1,2.0,0.18208357837912803,0.04106057755864101,0.11455670051435862,xgboost,extended_stay,4
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,4
concept,1,2.0,0.08008552731955434,2.7204756180565504e-05,0.5214607983147387,logistic_regression,med_change,4
concept,1,2.0,0.47626126161336924,0.02399930506992587,0.45625469900317617,xgboost,med_change,4
concept,1,2.0,0.018857459789240156,0.0040638737107977965,0.6057365131081652,mlp,med_change,4
concept,2,3.0,0.18111920267770265,0.000620943696867049,0.4085452859606531,logistic_regression,readmit_30,4
concept,2,3.0,0.013174638820270979,0.00441197787900411,0.04922958310431549,xgboost,readmit_30,4
concept,2,3.0,0.0,0.0,0.1700441701009176,mlp,readmit_30,4
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,4
concept,2,3.0,0.1874840937063229,0.04106057755864101,0.1763138644554894,xgboost,extended_stay,4
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,4
concept,2,3.0,0.09455599477948744,2.7204756180565504e-05,0.6645963542672837,logistic_regression,med_change,4
concept,2,3.0,0.49395652565050124,0.02399930506992587,0.47973200377869674,xgboost,med_change,4
concept,2,3.0,0.018083182640144666,0.0040638737107977965,0.7466073343544076,mlp,med_change,4
covariate,0,0.5,0.25331380626792455,0.24600838631765276,0.6051770161089567,logistic_regression,readmit_30,5
covariate,0,0.5,0.022292340054384074,0.005241681260045388,0.027504477451337713,xgboost,readmit_30,5
covariate,0,0.5,0.0,0.0,0.10498002360989114,mlp,readmit_30,5
covariate,0,0.5,0.0,0.0,0.7044181607330573,logistic_regression,extended_stay,5
covariate,0,0.5,0.12523520453929116,0.10475979165936355,0.11206107592649465,xgboost,extended_stay,5
covariate,0,0.5,0.0,0.0,0.7044179993512785,mlp,extended_stay,5
covariate,0,0.5,0.0937457314670884,0.05037727564207704,0.31375765677327516,logistic_regression,med_change,5
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004422069182575021,xgboost,med_change,5
covariate,0,0.5,0.010449933001671855,0.005515854627620035,0.4532454790069261,mlp,med_change,5
covariate,1,1.0,0.3349559802823868,0.3237930782902725,0.7095079096311993,logistic_regression,readmit_30,5
covariate,1,1.0,0.029782976758503922,0.010634753236813694,0.0805671653074549,xgboost,readmit_30,5
covariate,1,1.0,0.0,0.0,0.10879334465237576,mlp,readmit_30,5
covariate,1,1.0,0.0,0.0,0.7044181705024559,logistic_regression,extended_stay,5
covariate,1,1.0,0.32550263183445516,0.3159193021343687,0.2671680143669022,xgboost,extended_stay,5
covariate,1,1.0,0.0,0.0,0.7044181702512631,mlp,extended_stay,5
covariate,1,1.0,0.24275520605795833,0.12588028331683332,0.2388917649711311,logistic_regression,med_change,5
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004487489617211959,xgboost,med_change,5
covariate,1,1.0,0.01174192266575454,0.00613813216340099,0.4516684849977459,mlp,med_change,5
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7828839019943876,logistic_regression,readmit_30,5
covariate,2,1.5,0.03727361346262378,0.01561297352306136,0.10011637745569217,xgboost,readmit_30,5
covariate,2,1.5,0.0,0.0,0.11012633658438872,mlp,readmit_30,5
covariate,2,1.5,0.0,0.0,0.7044181705040446,logistic_regression,extended_stay,5
covariate,2,1.5,0.5584237154622526,0.5113144483695896,0.39943960830461084,xgboost,extended_stay,5
covariate,2,1.5,0.0,0.0,0.7044181705036763,mlp,extended_stay,5
covariate,2,1.5,0.44129095110533123,0.23457142623324073,0.14878730032717785,logistic_regression,med_change,5
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004460886003245948,xgboost,med_change,5
covariate,2,1.5,0.016048554879363502,0.008212390616004187,0.4503422039430654,mlp,med_change,5
label,0,0.15,0.01248602663938303,0.000620943696867049,0.43571807168975485,logistic_regression,readmit_30,5
label,0,0.15,0.01763011803937172,0.00441197787900411,0.032842941328750264,xgboost,readmit_30,5
label,0,0.15,0.0,0.0,0.1345268627831128,mlp,readmit_30,5
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,5
label,0,0.15,0.05838567338165235,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,5
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,5
label,0,0.15,0.07684242871770136,2.7204756180565504e-05,0.1412625918512511,logistic_regression,med_change,5
label,0,0.15,0.38872620790629575,0.02399930506992587,0.33011531115124565,xgboost,med_change,5
label,0,0.15,0.012297674789585409,0.0040638737107977965,0.13675426205379748,mlp,med_change,5
label,1,0.2,0.04637261031849782,0.000620943696867049,0.38580909931809687,logistic_regression,readmit_30,5
label,1,0.2,0.00829401845430948,0.00441197787900411,0.07862489451371248,xgboost,readmit_30,5
label,1,0.2,0.0,0.0,0.184652636480149,mlp,readmit_30,5
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,5
label,1,0.2,0.07221693202618895,0.04106057755864101,0.09829526783979993,xgboost,extended_stay,5
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,5
label,1,0.2,0.06384728877515047,2.7204756180565504e-05,0.15669048939962876,logistic_regression,med_change,5
label,1,0.2,0.3497536945812808,0.02399930506992587,0.28030544928561146,xgboost,med_change,5
label,1,0.2,0.010370754472387866,0.0040638737107977965,0.18345418746280046,mlp,med_change,5
label,2,0.25,0.04678754807783392,0.000620943696867049,0.3358194706103599,logistic_regression,readmit_30,5
label,2,0.25,0.008501487333977528,0.00441197787900411,0.12214300757997686,xgboost,readmit_30,5
label,2,0.25,0.0,0.0,0.234642265187886,mlp,readmit_30,5
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,5
label,2,0.25,0.06474805235813919,0.04106057755864101,0.05660267294247576,xgboost,extended_stay,5
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,5
label,2,0.25,0.06073498692654055,2.7204756180565504e-05,0.19340646534102546,logistic_regression,med_change,5
label,2,0.25,0.30724557522123896,0.02399930506992587,0.2302637770561414,xgboost,med_change,5
label,2,0.25,0.009679203539823008,0.0040638737107977965,0.2300883073417267,mlp,med_change,5
concept,0,1.5,0.1394032692279089,0.000620943696867049,0.4583274888231297,logistic_regression,readmit_30,5
concept,0,1.5,0.009757113322326833,0.00441197787900411,0.021220052442877543,xgboost,readmit_30,5
concept,0,1.5,0.0,0.0,0.11860256047635837,mlp,readmit_30,5
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,5
concept,0,1.5,0.2070185066617885,0.04106057755864101,0.12176736698846578,xgboost,extended_stay,5
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,5
concept,0,1.5,0.07285028707562466,2.7204756180565504e-05,0.45259541768831263,logistic_regression,med_change,5
concept,0,1.5,0.47153754399399184,0.02399930506992587,0.4527705112608176,xgboost,med_change,5
concept,0,1.5,0.016736401673640166,0.0040638737107977965,0.5346912129414624,mlp,med_change,5
concept,1,2.0,0.15267195662758415,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,5
concept,1,2.0,0.013080152119274144,0.00441197787900411,0.027598136579673874,xgboost,readmit_30,5
concept,1,2.0,0.0,0.0,0.13353722133510135,mlp,readmit_30,5
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,5
concept,1,2.0,0.18910301682405245,0.04106057755864101,0.11994977249112693,xgboost,extended_stay,5
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,5
concept,1,2.0,0.08207359889013088,2.7204756180565504e-05,0.5243647601483832,logistic_regression,med_change,5
concept,1,2.0,0.4822254763250988,0.02399930506992587,0.4640096911659791,xgboost,med_change,5
concept,1,2.0,0.020521353300055462,0.0040638737107977965,0.607595872984743,mlp,med_change,5
concept,2,3.0,0.17643536192828813,0.000620943696867049,0.4085452859606531,logistic_regression,readmit_30,5
concept,2,3.0,0.009661758258210088,0.00441197787900411,0.04891624876885859,xgboost,readmit_30,5
concept,2,3.0,0.0,0.0,0.1679699116483144,mlp,readmit_30,5
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,5
concept,2,3.0,0.1905542691449194,0.04106057755864101,0.17631386445548938,xgboost,extended_stay,5
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,5
concept,2,3.0,0.09455599477948744,2.7204756180565504e-05,0.66210724412416,logistic_regression,med_change,5
concept,2,3.0,0.4869578715455214,0.02399930506992587,0.46856253450375923,xgboost,med_change,5
concept,2,3.0,0.023508137432188065,0.0040638737107977965,0.7501414843655437,mlp,med_change,5
covariate,0,0.5,0.2530805429135975,0.24600838631765276,0.6051889925579521,logistic_regression,readmit_30,6
covariate,0,0.5,0.020419680878354114,0.005034255414785069,0.02771437588790917,xgboost,readmit_30,6
covariate,0,0.5,0.0,0.0,0.10490267541885806,mlp,readmit_30,6
covariate,0,0.5,0.0,0.0,0.7044181527725522,logistic_regression,extended_stay,6
covariate,0,0.5,0.12453345015332618,0.10372266243306194,0.11144763047601568,xgboost,extended_stay,6
covariate,0,0.5,0.0,0.0,0.7044179323477617,mlp,extended_stay,6
covariate,0,0.5,0.095468384352532,0.05099955317785802,0.3136724447164982,logistic_regression,med_change,6
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004418689546053017,xgboost,med_change,6
covariate,0,0.5,0.010449933001671855,0.005515854627620035,0.4528495304312467,mlp,med_change,6
covariate,1,1.0,0.335655770345368,0.3244153558260535,0.7095163382018426,logistic_regression,readmit_30,6
covariate,1,1.0,0.03352829511056385,0.011049604927334332,0.08072521389952539,xgboost,readmit_30,6
covariate,1,1.0,0.0,0.0,0.10876390854836064,mlp,readmit_30,6
covariate,1,1.0,0.0,0.0,0.7044181705011618,logistic_regression,extended_stay,6
covariate,1,1.0,0.3269749522113692,0.31861583812275285,0.26687799200641243,xgboost,extended_stay,6
covariate,1,1.0,0.0,0.0,0.7044181701493004,mlp,extended_stay,6
covariate,1,1.0,0.2375872474016276,0.12318374732844918,0.23876876411979986,logistic_regression,med_change,6
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004467664436402224,xgboost,med_change,6
covariate,1,1.0,0.014325901993919917,0.007382687234962907,0.4512601894149692,mlp,med_change,6
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7828896843881294,logistic_regression,readmit_30,6
covariate,2,1.5,0.03914627263865374,0.016442676904102636,0.10008632244796853,xgboost,readmit_30,6
covariate,2,1.5,0.0,0.0,0.11011591752007915,mlp,readmit_30,6
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,6
covariate,2,1.5,0.5563624669345729,0.5094476157622467,0.40026519391156407,xgboost,extended_stay,6
